from;to
FI095;FI092
FI095;FI096
FI095;FI097
FI095;FI098
FI095;FI099
FI095;FI100
FI095;FI101
FI095;FI102
FI095;FI104
FI095;FI105
FI095;FI106
FI095;FI107
FI095;FI108
FI095;FI112
FI095;FI113
FI095;FI114
FI095;FI122
FI095;FI123
FI095;FI133
FI095;FI135
FI095;FI136
FI095;FI138
FI095;FI140
FI095;FI141
FI096;FI001
FI096;FI002
FI096;FI004
FI096;FI008
FI096;FI010
FI096;FI013
FI096;FI015
FI096;FI016
FI096;FI018
FI096;FI019
FI096;FI020
FI096;FI023
FI096;FI027
FI096;FI033
FI096;FI037
FI096;FI038
FI096;FI041
FI096;FI043
FI096;FI048
FI096;FI050
FI096;FI053
FI096;FI054
FI096;FI056
FI096;FI061
FI096;FI062
FI096;FI063
FI096;FI064
FI096;FI065
FI096;FI067
FI096;FI070
FI096;FI074
FI096;FI075
FI096;FI077
FI096;FI079
FI096;FI082
FI096;FI085
FI096;FI087
FI096;FI088
FI096;FI091
FI096;FI093
FI096;FI094
FI096;FI095
FI096;FI096
FI096;FI097
FI096;FI099
FI096;FI100
FI096;FI102
FI096;FI104
FI096;FI105
FI096;FI106
FI096;FI107
FI096;FI114
FI096;FI115
FI096;FI117
FI096;FI119
FI096;FI122
FI096;FI123
FI096;FI127
FI096;FI129
FI096;FI131
FI096;FI132
FI096;FI133
FI096;FI135
FI096;FI141
FI096;FI142
FI126;FI006
FI126;FI008
FI126;FI009
FI126;FI010
FI126;FI011
FI126;FI012
FI126;FI013
FI126;FI015
FI126;FI016
FI126;FI017
FI126;FI018
FI126;FI020
FI126;FI023
FI126;FI025
FI126;FI027
FI126;FI033
FI126;FI037
FI126;FI038
FI126;FI040
FI126;FI041
FI126;FI043
FI126;FI048
FI126;FI050
FI126;FI053
FI126;FI055
FI126;FI057
FI126;FI061
FI126;FI063
FI126;FI064
FI126;FI065
FI126;FI067
FI126;FI068
FI126;FI070
FI126;FI075
FI126;FI077
FI126;FI079
FI126;FI082
FI126;FI085
FI126;FI086
FI126;FI087
FI126;FI088
FI126;FI091
FI126;FI095
FI126;FI096
FI126;FI099
FI126;FI100
FI126;FI101
FI126;FI102
FI126;FI103
FI126;FI105
FI126;FI114
FI126;FI117
FI126;FI126
FI126;FI127
FI126;FI129
FI126;FI131
FI126;FI133
FI126;FI135
FI126;FI137
FI126;FI138
FI128;FI001
FI128;FI002
FI128;FI004
FI128;FI008
FI128;FI010
FI128;FI011
FI128;FI012
FI128;FI013
FI128;FI015
FI128;FI016
FI128;FI017
FI128;FI018
FI128;FI020
FI128;FI021
FI128;FI023
FI128;FI025
FI128;FI027
FI128;FI030
FI128;FI032
FI128;FI033
FI128;FI037
FI128;FI038
FI128;FI041
FI128;FI043
FI128;FI045
FI128;FI051
FI128;FI053
FI128;FI054
FI128;FI061
FI128;FI062
FI128;FI063
FI128;FI064
FI128;FI065
FI128;FI067
FI128;FI070
FI128;FI074
FI128;FI075
FI128;FI078
FI128;FI079
FI128;FI082
FI128;FI083
FI128;FI085
FI128;FI086
FI128;FI087
FI128;FI088
FI128;FI089
FI128;FI090
FI128;FI091
FI128;FI093
FI128;FI094
FI128;FI095
FI128;FI096
FI128;FI099
FI128;FI100
FI128;FI101
FI128;FI102
FI128;FI103
FI128;FI104
FI128;FI105
FI128;FI108
FI128;FI109
FI128;FI110
FI128;FI113
FI128;FI115
FI128;FI117
FI128;FI118
FI128;FI120
FI128;FI121
FI128;FI123
FI128;FI126
FI128;FI127
FI128;FI128
FI128;FI133
FI128;FI135
FI128;FI137
FI128;FI140
FI128;FI141
FI129;FI001
FI129;FI002
FI129;FI003
FI129;FI004
FI129;FI006
FI129;FI008
FI129;FI010
FI129;FI011
FI129;FI012
FI129;FI013
FI129;FI014
FI129;FI015
FI129;FI016
FI129;FI017
FI129;FI018
FI129;FI020
FI129;FI021
FI129;FI023
FI129;FI025
FI129;FI026
FI129;FI027
FI129;FI032
FI129;FI033
FI129;FI034
FI129;FI037
FI129;FI038
FI129;FI039
FI129;FI040
FI129;FI041
FI129;FI043
FI129;FI047
FI129;FI048
FI129;FI050
FI129;FI051
FI129;FI053
FI129;FI056
FI129;FI057
FI129;FI060
FI129;FI061
FI129;FI062
FI129;FI063
FI129;FI064
FI129;FI065
FI129;FI067
FI129;FI068
FI129;FI070
FI129;FI071
FI129;FI074
FI129;FI075
FI129;FI077
FI129;FI079
FI129;FI080
FI129;FI082
FI129;FI084
FI129;FI086
FI129;FI087
FI129;FI088
FI129;FI090
FI129;FI091
FI129;FI092
FI129;FI093
FI129;FI094
FI129;FI095
FI129;FI096
FI129;FI097
FI129;FI099
FI129;FI100
FI129;FI101
FI129;FI102
FI129;FI103
FI129;FI104
FI129;FI105
FI129;FI106
FI129;FI107
FI129;FI108
FI129;FI114
FI129;FI122
FI129;FI126
FI129;FI127
FI129;FI128
FI129;FI129
FI129;FI130
FI129;FI131
FI129;FI132
FI129;FI133
FI129;FI134
FI129;FI135
FI129;FI136
FI129;FI137
FI129;FI138
FI129;FI140
FI129;FI141
FI130;FI001
FI130;FI003
FI130;FI008
FI130;FI009
FI130;FI010
FI130;FI015
FI130;FI016
FI130;FI019
FI130;FI020
FI130;FI021
FI130;FI038
FI130;FI064
FI130;FI065
FI130;FI067
FI130;FI070
FI130;FI077
FI130;FI081
FI130;FI083
FI130;FI085
FI130;FI086
FI130;FI087
FI130;FI095
FI130;FI096
FI130;FI097
FI130;FI099
FI130;FI100
FI130;FI101
FI130;FI102
FI130;FI112
FI130;FI113
FI130;FI115
FI130;FI116
FI130;FI117
FI130;FI121
FI130;FI127
FI130;FI129
FI130;FI130
FI130;FI134
FI130;FI135
FI130;FI136
FI130;FI137
FI130;FI139
FI130;FI142
FI131;FI001
FI131;FI003
FI131;FI004
FI131;FI008
FI131;FI009
FI131;FI011
FI131;FI012
FI131;FI014
FI131;FI015
FI131;FI016
FI131;FI017
FI131;FI018
FI131;FI021
FI131;FI022
FI131;FI023
FI131;FI027
FI131;FI033
FI131;FI037
FI131;FI038
FI131;FI040
FI131;FI041
FI131;FI043
FI131;FI048
FI131;FI052
FI131;FI054
FI131;FI057
FI131;FI061
FI131;FI062
FI131;FI064
FI131;FI065
FI131;FI067
FI131;FI070
FI131;FI071
FI131;FI072
FI131;FI074
FI131;FI076
FI131;FI077
FI131;FI078
FI131;FI079
FI131;FI080
FI131;FI081
FI131;FI082
FI131;FI083
FI131;FI084
FI131;FI085
FI131;FI086
FI131;FI087
FI131;FI088
FI131;FI089
FI131;FI091
FI131;FI092
FI131;FI093
FI131;FI095
FI131;FI096
FI131;FI097
FI131;FI099
FI131;FI100
FI131;FI101
FI131;FI103
FI131;FI104
FI131;FI105
FI131;FI114
FI131;FI117
FI131;FI121
FI131;FI126
FI131;FI130
FI131;FI132
FI131;FI133
FI131;FI136
FI131;FI137
FI131;FI138
FI131;FI140
FI131;FI141
FI131;FI142
FI132;FI001
FI132;FI008
FI132;FI010
FI132;FI011
FI132;FI015
FI132;FI017
FI132;FI018
FI132;FI020
FI132;FI023
FI132;FI027
FI132;FI032
FI132;FI033
FI132;FI037
FI132;FI038
FI132;FI041
FI132;FI043
FI132;FI048
FI132;FI061
FI132;FI062
FI132;FI063
FI132;FI064
FI132;FI065
FI132;FI067
FI132;FI074
FI132;FI079
FI132;FI082
FI132;FI086
FI132;FI087
FI132;FI091
FI132;FI093
FI132;FI095
FI132;FI096
FI132;FI097
FI132;FI099
FI132;FI100
FI132;FI101
FI132;FI102
FI132;FI103
FI132;FI104
FI132;FI105
FI132;FI114
FI132;FI117
FI132;FI121
FI132;FI123
FI132;FI127
FI132;FI132
FI132;FI133
FI132;FI142
FI133;FI001
FI133;FI008
FI133;FI010
FI133;FI012
FI133;FI015
FI133;FI017
FI133;FI018
FI133;FI020
FI133;FI021
FI133;FI023
FI133;FI027
FI133;FI032
FI133;FI033
FI133;FI041
FI133;FI048
FI133;FI050
FI133;FI051
FI133;FI056
FI133;FI057
FI133;FI061
FI133;FI062
FI133;FI063
FI133;FI065
FI133;FI067
FI133;FI070
FI133;FI072
FI133;FI074
FI133;FI075
FI133;FI076
FI133;FI079
FI133;FI082
FI133;FI085
FI133;FI086
FI133;FI087
FI133;FI090
FI133;FI091
FI133;FI093
FI133;FI095
FI133;FI096
FI133;FI097
FI133;FI099
FI133;FI100
FI133;FI101
FI133;FI102
FI133;FI103
FI133;FI104
FI133;FI105
FI133;FI106
FI133;FI108
FI133;FI114
FI133;FI123
FI133;FI133
FI133;FI137
FI133;FI142
FI134;FI016
FI134;FI021
FI134;FI023
FI134;FI026
FI134;FI027
FI134;FI033
FI134;FI037
FI134;FI039
FI134;FI053
FI134;FI059
FI134;FI061
FI134;FI065
FI134;FI067
FI134;FI070
FI134;FI079
FI134;FI080
FI134;FI085
FI134;FI087
FI134;FI090
FI134;FI091
FI134;FI093
FI134;FI095
FI134;FI096
FI134;FI101
FI134;FI102
FI134;FI103
FI134;FI104
FI134;FI105
FI134;FI106
FI134;FI107
FI134;FI108
FI134;FI115
FI134;FI117
FI134;FI121
FI134;FI122
FI134;FI129
FI134;FI131
FI134;FI133
FI134;FI137
FI134;FI140
FI134;FI141
FI135;FI008
FI135;FI010
FI135;FI015
FI135;FI016
FI135;FI017
FI135;FI020
FI135;FI021
FI135;FI033
FI135;FI037
FI135;FI038
FI135;FI041
FI135;FI048
FI135;FI050
FI135;FI056
FI135;FI057
FI135;FI061
FI135;FI063
FI135;FI065
FI135;FI067
FI135;FI068
FI135;FI070
FI135;FI074
FI135;FI082
FI135;FI090
FI135;FI091
FI135;FI093
FI135;FI095
FI135;FI096
FI135;FI098
FI135;FI099
FI135;FI100
FI135;FI101
FI135;FI102
FI135;FI103
FI135;FI104
FI135;FI106
FI135;FI108
FI135;FI113
FI135;FI114
FI135;FI117
FI135;FI119
FI135;FI120
FI135;FI121
FI135;FI123
FI135;FI132
FI135;FI133
FI135;FI135
FI135;FI137
FI135;FI140
FI135;FI141
FI135;FI142
FI136;FI003
FI136;FI016
FI136;FI019
FI136;FI020
FI136;FI033
FI136;FI037
FI136;FI038
FI136;FI064
FI136;FI065
FI136;FI067
FI136;FI076
FI136;FI077
FI136;FI079
FI136;FI087
FI136;FI095
FI136;FI097
FI136;FI099
FI136;FI100
FI136;FI101
FI136;FI102
FI136;FI105
FI136;FI106
FI136;FI114
FI136;FI115
FI136;FI117
FI136;FI136
FI137;FI002
FI137;FI003
FI137;FI004
FI137;FI008
FI137;FI009
FI137;FI010
FI137;FI012
FI137;FI013
FI137;FI014
FI137;FI015
FI137;FI016
FI137;FI017
FI137;FI020
FI137;FI023
FI137;FI025
FI137;FI027
FI137;FI029
FI137;FI031
FI137;FI033
FI137;FI037
FI137;FI038
FI137;FI040
FI137;FI041
FI137;FI043
FI137;FI045
FI137;FI047
FI137;FI048
FI137;FI050
FI137;FI051
FI137;FI053
FI137;FI055
FI137;FI056
FI137;FI057
FI137;FI058
FI137;FI060
FI137;FI061
FI137;FI062
FI137;FI063
FI137;FI064
FI137;FI065
FI137;FI066
FI137;FI067
FI137;FI068
FI137;FI071
FI137;FI074
FI137;FI075
FI137;FI077
FI137;FI079
FI137;FI080
FI137;FI082
FI137;FI084
FI137;FI086
FI137;FI087
FI137;FI088
FI137;FI090
FI137;FI091
FI137;FI092
FI137;FI094
FI137;FI095
FI137;FI096
FI137;FI097
FI137;FI098
FI137;FI099
FI137;FI100
FI137;FI101
FI137;FI102
FI137;FI103
FI137;FI104
FI137;FI105
FI137;FI106
FI137;FI107
FI137;FI108
FI137;FI114
FI137;FI117
FI137;FI118
FI137;FI122
FI137;FI127
FI137;FI130
FI137;FI132
FI137;FI133
FI137;FI136
FI137;FI138
FI137;FI140
FI137;FI141
FI137;FI142
FI138;FI001
FI138;FI002
FI138;FI003
FI138;FI008
FI138;FI009
FI138;FI010
FI138;FI012
FI138;FI015
FI138;FI018
FI138;FI020
FI138;FI021
FI138;FI022
FI138;FI023
FI138;FI025
FI138;FI032
FI138;FI033
FI138;FI038
FI138;FI040
FI138;FI041
FI138;FI043
FI138;FI047
FI138;FI048
FI138;FI050
FI138;FI051
FI138;FI055
FI138;FI057
FI138;FI060
FI138;FI061
FI138;FI062
FI138;FI063
FI138;FI064
FI138;FI072
FI138;FI074
FI138;FI075
FI138;FI077
FI138;FI078
FI138;FI080
FI138;FI082
FI138;FI083
FI138;FI084
FI138;FI086
FI138;FI087
FI138;FI088
FI138;FI094
FI138;FI095
FI138;FI096
FI138;FI097
FI138;FI098
FI138;FI099
FI138;FI100
FI138;FI101
FI138;FI102
FI138;FI104
FI138;FI105
FI138;FI106
FI138;FI108
FI138;FI112
FI138;FI113
FI138;FI114
FI138;FI123
FI138;FI132
FI138;FI138
FI140;FI008
FI140;FI010
FI140;FI011
FI140;FI015
FI140;FI020
FI140;FI023
FI140;FI027
FI140;FI033
FI140;FI037
FI140;FI043
FI140;FI053
FI140;FI056
FI140;FI061
FI140;FI065
FI140;FI086
FI140;FI087
FI140;FI093
FI140;FI096
FI140;FI097
FI140;FI099
FI140;FI100
FI140;FI102
FI140;FI103
FI140;FI104
FI140;FI106
FI140;FI114
FI140;FI117
FI140;FI119
FI140;FI120
FI140;FI142
FI141;FI001
FI141;FI002
FI141;FI003
FI141;FI008
FI141;FI010
FI141;FI011
FI141;FI015
FI141;FI016
FI141;FI017
FI141;FI018
FI141;FI020
FI141;FI021
FI141;FI022
FI141;FI023
FI141;FI027
FI141;FI030
FI141;FI032
FI141;FI033
FI141;FI037
FI141;FI040
FI141;FI041
FI141;FI047
FI141;FI048
FI141;FI050
FI141;FI051
FI141;FI053
FI141;FI057
FI141;FI058
FI141;FI060
FI141;FI061
FI141;FI062
FI141;FI063
FI141;FI064
FI141;FI065
FI141;FI067
FI141;FI070
FI141;FI072
FI141;FI074
FI141;FI077
FI141;FI078
FI141;FI079
FI141;FI080
FI141;FI082
FI141;FI084
FI141;FI085
FI141;FI086
FI141;FI087
FI141;FI089
FI141;FI090
FI141;FI091
FI141;FI094
FI141;FI096
FI141;FI097
FI141;FI098
FI141;FI099
FI141;FI100
FI141;FI101
FI141;FI102
FI141;FI103
FI141;FI104
FI141;FI106
FI141;FI107
FI141;FI108
FI141;FI112
FI141;FI117
FI141;FI119
FI141;FI121
FI141;FI127
FI141;FI130
FI141;FI131
FI141;FI132
FI141;FI134
FI141;FI136
FI141;FI137
FI141;FI138
FI141;FI142
